Time_min,Time_hr,Systemic_FdUMP_uM,Systemic_FdUTP_uM,Systemic_FUTP_uM,Tumor_FdUMP_uM,Tumor_FdUTP_uM,Tumor_FUTP_uM
53.4,0.89,0,0,0,0,0,0
53.6,0.893333333333333,0,0,0,0,0,0
53.8,0.896666666666667,0,0,0,0,0,0
54,0.9,0,0,0,0,0,0
54.2,0.903333333333333,0,0,0,0,0,0
54.4,0.906666666666667,0,0,0,0,0,0
54.6,0.91,0,0,0,0,0,0
54.8,0.913333333333333,0,0,0,0,0,0
55,0.916666666666667,0,0,0,0,0,0
55.2,0.92,0,0,0,0,0,0
55.4,0.923333333333333,0,0,0,0,0,0
55.6,0.926666666666667,0,0,0,0,0,0
55.8,0.93,0,0,0,0,0,0
56,0.933333333333333,0,0,0,0,0,0
56.2,0.936666666666667,0,0,0,0,0,0
56.4,0.94,0,0,0,0,0,0
56.6,0.943333333333333,0,0,0,0,0,0
56.8,0.946666666666667,0,0,0,0,0,0
57,0.95,0,0,0,0,0,0
57.2,0.953333333333333,0,0,0,0,0,0
57.4,0.956666666666667,0,0,0,0,0,0
57.6,0.96,0,0,0,0,0,0
57.8,0.963333333333333,0,0,0,0,0,0
58,0.966666666666667,0,0,0,0,0,0
58.2,0.97,0,0,0,0,0,0
58.4,0.973333333333333,0,0,0,0,0,0
58.6,0.976666666666667,0,0,0,0,0,0
58.8,0.98,0,0,0,0,0,0
59,0.983333333333333,0,0,0,0,0,0
59.2,0.986666666666667,0,0,0,0,0,0
59.4,0.99,0,0,0,0,0,0
59.6,0.993333333333333,0,0,0,0,0,0
59.8,0.996666666666667,0,0,0,0,0,0
60,1,0,0,0,0,0,0
60.2,1.00333333333333,0,0,0,0,0,0
60.4,1.00666666666667,0,0,0,0,0,0
60.6,1.01,0,0,0,0,0,0
60.8,1.01333333333333,0,0,0,0,0,0
61,1.01666666666667,0,0,0,0,0,0
61.2,1.02,0,0,0,0,0,0
61.4,1.02333333333333,0,0,0,0,0,0
61.6,1.02666666666667,0,0,0,0,0,0
61.8,1.03,0,0,0,0,0,0
62,1.03333333333333,0,0,0,0,0,0
62.2,1.03666666666667,0,0,0,0,0,0
62.4,1.04,0,0,0,0,0,0
62.6,1.04333333333333,0,0,0,0,0,0
62.8,1.04666666666667,0,0,0,0,0,0
63,1.05,0,0,0,0,0,0
63.2,1.05333333333333,0,0,0,0,0,0
63.4,1.05666666666667,0,0,0,0,0,0
63.6,1.06,0,0,0,0,0,0
63.8,1.06333333333333,0,0,0,0,0,0
64,1.06666666666667,0,0,0,0,0,0
64.2,1.07,0,0,0,0,0,0
64.4,1.07333333333333,0,0,0,0,0,0
64.6,1.07666666666667,0,0,0,0,0,0
64.8,1.08,0,0,0,0,0,0
65,1.08333333333333,0,0,0,0,0,0
65.2,1.08666666666667,0,0,0,0,0,0
65.4,1.09,0,0,0,0,0,0
65.6,1.09333333333333,0,0,0,0,0,0
65.8,1.09666666666667,0,0,0,0,0,0
66,1.1,0,0,0,0,0,0
66.2,1.10333333333333,0,0,0,0,0,0
66.4,1.10666666666667,0,0,0,0,0,0
66.6,1.11,0,0,0,0,0,0
66.8,1.11333333333333,0,0,0,0,0,0
67,1.11666666666667,0,0,0,0,0,0
67.2,1.12,0,0,0,0,0,0
67.4,1.12333333333333,0,0,0,0,0,0
67.6,1.12666666666667,0,0,0,0,0,0
67.8,1.13,0,0,0,0,0,0
68,1.13333333333333,0,0,0,0,0,0
68.2,1.13666666666667,0,0,0,0,0,0
68.4,1.14,0,0,0,0,0,0
68.6,1.14333333333333,0,0,0,0,0,0
68.8,1.14666666666667,0,0,0,0,0,0
69,1.15,0,0,0,0,0,0
69.2,1.15333333333333,0,0,0,0,0,0
69.4,1.15666666666667,0,0,0,0,0,0
69.6,1.16,0,0,0,0,0,0
69.8,1.16333333333333,0,0,0,0,0,0
70,1.16666666666667,0,0,0,0,0,0
70.2,1.17,0,0,0,0,0,0
70.4,1.17333333333333,0,0,0,0,0,0
70.6,1.17666666666667,0,0,0,0,0,0
70.8,1.18,0,0,0,0,0,0
71,1.18333333333333,0,0,0,0,0,0
71.2,1.18666666666667,0,0,0,0,0,0
71.4,1.19,0,0,0,0,0,0
71.6,1.19333333333333,0,0,0,0,0,0
71.8,1.19666666666667,0,0,0,0,0,0
72,1.2,0,0,0,0,0,0
72.2,1.20333333333333,0,0,0,0,0,0
72.4,1.20666666666667,0,0,0,0,0,0
72.6,1.21,0,0,0,0,0,0
72.8,1.21333333333333,0,0,0,0,0,0
73,1.21666666666667,0,0,0,0,0,0
73.2,1.22,0,0,0,0,0,0
73.4,1.22333333333333,0,0,0,0,0,0
73.6,1.22666666666667,0,0,0,0,0,0
73.8,1.23,0,0,0,0,0,0
74,1.23333333333333,0,0,0,0,0,0
74.2,1.23666666666667,0,0,0,0,0,0
74.4,1.24,0,0,0,0,0,0
74.6,1.24333333333333,0,0,0,0,0,0
74.8,1.24666666666667,0,0,0,0,0,0
75,1.25,0,0,0,0,0,0
75.2,1.25333333333333,0,0,0,0,0,0
75.4,1.25666666666667,0,0,0,0,0,0
75.6,1.26,0,0,0,0,0,0
75.8,1.26333333333333,0,0,0,0,0,0
76,1.26666666666667,0,0,0,0,0,0
76.2,1.27,0,0,0,0,0,0
76.4,1.27333333333333,0,0,0,0,0,0
76.6,1.27666666666667,0,0,0,0,0,0
76.8,1.28,0,0,0,0,0,0
77,1.28333333333333,0,0,0,0,0,0
77.2,1.28666666666667,0,0,0,0,0,0
77.4,1.29,0,0,0,0,0,0
77.6,1.29333333333333,0,0,0,0,0,0
77.8,1.29666666666667,0,0,0,0,0,0
78,1.3,0,0,0,0,0,0
78.2,1.30333333333333,0,0,0,0,0,0
78.4,1.30666666666667,0,0,0,0,0,0
78.6,1.31,0,0,0,0,0,0
78.8,1.31333333333333,0,0,0,0,0,0
79,1.31666666666667,0,0,0,0,0,0
79.2,1.32,0,0,0,0,0,0
79.4,1.32333333333333,0,0,0,0,0,0
79.6,1.32666666666667,0,0,0,0,0,0
79.8,1.33,0,0,0,0,0,0
80,1.33333333333333,0,0,0,0,0,0
80.2,1.33666666666667,0,0,0,0,0,0
80.4,1.34,0,0,0,0,0,0
80.6,1.34333333333333,0,0,0,0,0,0
80.8,1.34666666666667,0,0,0,0,0,0
81,1.35,0,0,0,0,0,0
81.2,1.35333333333333,0,0,0,0,0,0
81.4,1.35666666666667,0,0,0,0,0,0
81.6,1.36,0,0,0,0,0,0
81.8,1.36333333333333,0,0,0,0,0,0
82,1.36666666666667,0,0,0,0,0,0
82.2,1.37,0,0,0,0,0,0
82.4,1.37333333333333,0,0,0,0,0,0
82.6,1.37666666666667,0,0,0,0,0,0
82.8,1.38,0,0,0,0,0,0
83,1.38333333333333,0,0,0,0,0,0
83.2,1.38666666666667,0,0,0,0,0,0
83.4,1.39,0,0,0,0,0,0
83.6,1.39333333333333,0,0,0,0,0,0
83.8,1.39666666666667,0,0,0,0,0,0
84,1.4,0,0,0,0,0,0
84.2,1.40333333333333,0,0,0,0,0,0
84.4,1.40666666666667,0,0,0,0,0,0
84.6,1.41,0,0,0,0,0,0
84.8,1.41333333333333,0,0,0,0,0,0
85,1.41666666666667,0,0,0,0,0,0
85.2,1.42,0,0,0,0,0,0
85.4,1.42333333333333,0,0,0,0,0,0
85.6,1.42666666666667,0,0,0,0,0,0
85.8,1.43,0,0,0,0,0,0
86,1.43333333333333,0,0,0,0,0,0
86.2,1.43666666666667,0,0,0,0,0,0
86.4,1.44,0,0,0,0,0,0
86.6,1.44333333333333,0,0,0,0,0,0
86.8,1.44666666666667,0,0,0,0,0,0
87,1.45,0,0,0,0,0,0
87.2,1.45333333333333,0,0,0,0,0,0
87.4,1.45666666666667,0,0,0,0,0,0
87.6,1.46,0,0,0,0,0,0
87.8,1.46333333333333,0,0,0,0,0,0
88,1.46666666666667,0,0,0,0,0,0
88.2,1.47,0,0,0,0,0,0
88.4,1.47333333333333,0,0,0,0,0,0
88.6,1.47666666666667,0,0,0,0,0,0
88.8,1.48,0,0,0,0,0,0
89,1.48333333333333,0,0,0,0,0,0
89.2,1.48666666666667,0,0,0,0,0,0
89.4,1.49,0,0,0,0,0,0
89.6,1.49333333333333,0,0,0,0,0,0
89.8,1.49666666666667,0,0,0,0,0,0
90,1.5,0,0,0,0,0,0
90.2,1.50333333333333,0,0,0,0,0,0
90.4,1.50666666666667,0,0,0,0,0,0
90.6,1.51,0,0,0,0,0,0
90.8,1.51333333333333,0,0,0,0,0,0
91,1.51666666666667,0,0,0,0,0,0
91.2,1.52,0,0,0,0,0,0
91.4,1.52333333333333,0,0,0,0,0,0
91.6,1.52666666666667,0,0,0,0,0,0
91.8,1.53,0,0,0,0,0,0
92,1.53333333333333,0,0,0,0,0,0
92.2,1.53666666666667,0,0,0,0,0,0
92.4,1.54,0,0,0,0,0,0
92.6,1.54333333333333,0,0,0,0,0,0
92.8,1.54666666666667,0,0,0,0,0,0
93,1.55,0,0,0,0,0,0
93.2,1.55333333333333,0,0,0,0,0,0
93.4,1.55666666666667,0,0,0,0,0,0
93.6,1.56,0,0,0,0,0,0
93.8,1.56333333333333,0,0,0,0,0,0
94,1.56666666666667,0,0,0,0,0,0
94.2,1.57,0,0,0,0,0,0
94.4,1.57333333333333,0,0,0,0,0,0
94.6,1.57666666666667,0,0,0,0,0,0
94.8,1.58,0,0,0,0,0,0
95,1.58333333333333,0,0,0,0,0,0
95.2,1.58666666666667,0,0,0,0,0,0
95.4,1.59,0,0,0,0,0,0
95.6,1.59333333333333,0,0,0,0,0,0
95.8,1.59666666666667,0,0,0,0,0,0
96,1.6,0,0,0,0,0,0
96.2,1.60333333333333,0,0,0,0,0,0
96.4,1.60666666666667,0,0,0,0,0,0
96.6,1.61,0,0,0,0,0,0
96.8,1.61333333333333,0,0,0,0,0,0
97,1.61666666666667,0,0,0,0,0,0
97.2,1.62,0,0,0,0,0,0
97.4,1.62333333333333,0,0,0,0,0,0
97.6,1.62666666666667,0,0,0,0,0,0
97.8,1.63,0,0,0,0,0,0
98,1.63333333333333,0,0,0,0,0,0
98.2,1.63666666666667,0,0,0,0,0,0
98.4,1.64,0,0,0,0,0,0
98.6,1.64333333333333,0,0,0,0,0,0
98.8,1.64666666666667,0,0,0,0,0,0
99,1.65,0,0,0,0,0,0
99.2,1.65333333333333,0,0,0,0,0,0
99.4,1.65666666666667,0,0,0,0,0,0
99.6,1.66,0,0,0,0,0,0
99.8,1.66333333333333,0,0,0,0,0,0
100,1.66666666666667,0,0,0,0,0,0
100.2,1.67,0,0,0,0,0,0
100.4,1.67333333333333,0,0,0,0,0,0
100.6,1.67666666666667,0,0,0,0,0,0
100.8,1.68,0,0,0,0,0,0
101,1.68333333333333,0,0,0,0,0,0
101.2,1.68666666666667,0,0,0,0,0,0
101.4,1.69,0,0,0,0,0,0
101.6,1.69333333333333,0,0,0,0,0,0
101.8,1.69666666666667,0,0,0,0,0,0
102,1.7,0,0,0,0,0,0
102.2,1.70333333333333,0,0,0,0,0,0
102.4,1.70666666666667,0,0,0,0,0,0
102.6,1.71,0,0,0,0,0,0
102.8,1.71333333333333,0,0,0,0,0,0
103,1.71666666666667,0,0,0,0,0,0
103.2,1.72,0,0,0,0,0,0
103.4,1.72333333333333,0,0,0,0,0,0
103.6,1.72666666666667,0,0,0,0,0,0
103.8,1.73,0,0,0,0,0,0
104,1.73333333333333,0,0,0,0,0,0
104.2,1.73666666666667,0,0,0,0,0,0
104.4,1.74,0,0,0,0,0,0
104.6,1.74333333333333,0,0,0,0,0,0
104.8,1.74666666666667,0,0,0,0,0,0
105,1.75,0,0,0,0,0,0
105.2,1.75333333333333,0,0,0,0,0,0
105.4,1.75666666666667,0,0,0,0,0,0
105.6,1.76,0,0,0,0,0,0
105.8,1.76333333333333,0,0,0,0,0,0
106,1.76666666666667,0,0,0,0,0,0
106.2,1.77,0,0,0,0,0,0
106.4,1.77333333333333,0,0,0,0,0,0
106.6,1.77666666666667,0,0,0,0,0,0
106.8,1.78,0,0,0,0,0,0
107,1.78333333333333,0,0,0,0,0,0
107.2,1.78666666666667,0,0,0,0,0,0
107.4,1.79,0,0,0,0,0,0
107.6,1.79333333333333,0,0,0,0,0,0
107.8,1.79666666666667,0,0,0,0,0,0
108,1.8,0,0,0,0,0,0
108.2,1.80333333333333,0,0,0,0,0,0
108.4,1.80666666666667,0,0,0,0,0,0
108.6,1.81,0,0,0,0,0,0
108.8,1.81333333333333,0,0,0,0,0,0
109,1.81666666666667,0,0,0,0,0,0
109.2,1.82,0,0,0,0,0,0
109.4,1.82333333333333,0,0,0,0,0,0
109.6,1.82666666666667,0,0,0,0,0,0
109.8,1.83,0,0,0,0,0,0
110,1.83333333333333,0,0,0,0,0,0
110.2,1.83666666666667,0,0,0,0,0,0
110.4,1.84,0,0,0,0,0,0
110.6,1.84333333333333,0,0,0,0,0,0
110.8,1.84666666666667,0,0,0,0,0,0
111,1.85,0,0,0,0,0,0
111.2,1.85333333333333,0,0,0,0,0,0
111.4,1.85666666666667,0,0,0,0,0,0
111.6,1.86,0,0,0,0,0,0
111.8,1.86333333333333,0,0,0,0,0,0
112,1.86666666666667,0,0,0,0,0,0
112.2,1.87,0,0,0,0,0,0
112.4,1.87333333333333,0,0,0,0,0,0
112.6,1.87666666666667,0,0,0,0,0,0
112.8,1.88,0,0,0,0,0,0
113,1.88333333333333,0,0,0,0,0,0
113.2,1.88666666666667,0,0,0,0,0,0
113.4,1.89,0,0,0,0,0,0
113.6,1.89333333333333,0,0,0,0,0,0
113.8,1.89666666666667,0,0,0,0,0,0
114,1.9,0,0,0,0,0,0
114.2,1.90333333333333,0,0,0,0,0,0
114.4,1.90666666666667,0,0,0,0,0,0
114.6,1.91,0,0,0,0,0,0
114.8,1.91333333333333,0,0,0,0,0,0
115,1.91666666666667,0,0,0,0,0,0
115.2,1.92,0,0,0,0,0,0
115.4,1.92333333333333,0,0,0,0,0,0
115.6,1.92666666666667,0,0,0,0,0,0
115.8,1.93,0,0,0,0,0,0
116,1.93333333333333,0,0,0,0,0,0
116.2,1.93666666666667,0,0,0,0,0,0
116.4,1.94,0,0,0,0,0,0
116.6,1.94333333333333,0,0,0,0,0,0
116.8,1.94666666666667,0,0,0,0,0,0
117,1.95,0,0,0,0,0,0
117.2,1.95333333333333,0,0,0,0,0,0
117.4,1.95666666666667,0,0,0,0,0,0
117.6,1.96,0,0,0,0,0,0
117.8,1.96333333333333,0,0,0,0,0,0
118,1.96666666666667,0,0,0,0,0,0
118.2,1.97,0,0,0,0,0,0
118.4,1.97333333333333,0,0,0,0,0,0
118.6,1.97666666666667,0,0,0,0,0,0
118.8,1.98,0,0,0,0,0,0
119,1.98333333333333,0,0,0,0,0,0
119.2,1.98666666666667,0,0,0,0,0,0
119.4,1.99,0,0,0,0,0,0
119.6,1.99333333333333,0,0,0,0,0,0
119.8,1.99666666666667,0,0,0,0,0,0
120,2,0,0,0,0,0,0
120.2,2.00333333333333,0,0,0,0,0,0
120.4,2.00666666666667,0,0,0,0,0,0
120.6,2.01,0,0,0,0,0,0
120.8,2.01333333333333,0,0,0,0,0,0
121,2.01666666666667,0,0,0,0,0,0
121.2,2.02,0,0,0,0,0,0
121.4,2.02333333333333,0,0,0,0,0,0
121.6,2.02666666666667,0,0,0,0,0,0
121.8,2.03,0,0,0,0,0,0
122,2.03333333333333,0,0,0,0,0,0
122.2,2.03666666666667,0,0,0,0,0,0
122.4,2.04,0,0,0,0,0,0
122.6,2.04333333333333,0,0,0,0,0,0
122.8,2.04666666666667,0,0,0,0,0,0
123,2.05,0,0,0,0,0,0
123.2,2.05333333333333,0,0,0,0,0,0
123.4,2.05666666666667,0,0,0,0,0,0
123.6,2.06,0,0,0,0,0,0
